media_path,source_url,roles,family_count,family_ids,categories,product_titles,family_has_authorized_primary,authorization_state
/upload/goods/2020-03/5e5f63cce6358.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e5f63cce6358.jpg,primary,1,family-f3df578f113f,壁灯,JH-8-B-7832-S户外防水铝材壁灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e71c9a040b5d.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e71c9a040b5d.jpg,primary,1,family-01a94610353f,非标装饰灯,电梯厅吊灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e71cb64e720b.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e71cb64e720b.jpg,primary,1,family-0af5b0942f50,非标装饰灯,西餐厅,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e71cdf324fef.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e71cdf324fef.jpg,primary,1,family-102177fbe229,非标装饰灯,酒店豪华休息厅和电梯厅装饰灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e71d4a707647.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e71d4a707647.jpg,primary,1,family-0cbed20d7d08,非标装饰灯,酒店多功能厅和大堂厅装饰灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e805558353c7.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e805558353c7.png,primary,1,family-17dd46c579a8,筒射灯,JH31L188SA-9W  射灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e805bffc276b.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e805bffc276b.png,primary,1,family-229fd96a604a,筒射灯,JH31L188TA-7W  射灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e8069b56d4b6.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e8069b56d4b6.png,primary,1,family-5c280cb60b7d,护眼灯,JH9227圆形镜子灯/护眼台灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e814ebe7db0e.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e814ebe7db0e.png,primary,1,family-8961b5141acf,护眼灯,JH9216 太空灰 七彩氛围LED台灯/护眼台灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e8152ac14862.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e8152ac14862.png,primary,1,family-3ededc1b34d4,护眼灯,JH9219 金色 落地触摸灯护眼灯,False,missing_public_authorization_evidence
/upload/goods/2020-03/5e815418d2b50.PNG,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-03/5e815418d2b50.PNG,primary,1,family-e486585214ca,护眼灯,JH9220 黑色 蓝牙音响护眼台灯,False,missing_public_authorization_evidence
/upload/goods/2020-04/5e8531c707013.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-04/5e8531c707013.jpg,primary,1,family-964e1d823791,智能门锁,JH-Q7 max全自动智能门锁,False,missing_public_authorization_evidence
/upload/goods/2020-04/5e853319c12b1.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-04/5e853319c12b1.jpg,primary,1,family-cc3f07e6adf7,智能门锁,JH-K5 pro全自动智能门锁,False,missing_public_authorization_evidence
/upload/goods/2020-04/5ea7d24d4ac9c.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-04/5ea7d24d4ac9c.png,primary,1,family-bd62e8df3e0e,LED灯泡,JH-G-E14-10W 金色 灯泡,False,missing_public_authorization_evidence
/upload/goods/2020-04/5ea7d3172f202.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-04/5ea7d3172f202.png,primary,2,family-47e2e8c76332|family-6cd13aa020f0,LED灯泡,JH-G-E27-10W 金色 灯泡|JH-G-E27-8+8W 金色 灯泡,False,missing_public_authorization_evidence
/upload/goods/2020-04/5ea7d4f2930a5.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-04/5ea7d4f2930a5.png,primary,1,family-58fca1a8dc11,LED灯泡,JH-C-G9-7W  光源,False,missing_public_authorization_evidence
/upload/goods/2020-05/5eba82a50750a.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-05/5eba82a50750a.jpg,primary,1,family-8b5dfef55c9b,壁灯,JH-8-B-7010-L户外室内防水铝材壁灯,False,missing_public_authorization_evidence
/upload/goods/2020-05/5eba86d207454.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-05/5eba86d207454.png,primary,1,family-40f624a702a7,壁灯,JH-8-B-7019室内户外防水铝材壁灯,False,missing_public_authorization_evidence
/upload/goods/2020-06/5edda8c8461cd.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-06/5edda8c8461cd.png,primary,4,family-484d28c6632a|family-5eb90bbb3cb2|family-9ca2739bb5a4|family-aefe28b1d864,灯管,JHT5R-120cm 支架|JHT5R-30cm 支架  ；装箱数量 （50只/件）|JHT5R-60cm 支架|JHT5R-90cm 支架,False,missing_public_authorization_evidence
/upload/goods/2020-07/5f06d588a541f.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-07/5f06d588a541f.jpg,primary,1,family-2f5f4d6b67ac,吊灯,XD58529-8简欧风格吊灯/客厅/餐厅/卧室/高层/复式/别墅/锌合金+天然玉石/仿玉石+仿云石封口罩,False,missing_public_authorization_evidence
/upload/goods/2020-07/5f06d5de5e176.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-07/5f06d5de5e176.jpg,primary,1,family-1d589c134190,吊灯,XD58529-10+5简欧风格吊灯/客厅/餐厅/卧室/高层/复式/别墅/锌合金+天然玉石/仿玉石+仿云石封口罩,False,missing_public_authorization_evidence
/upload/goods/2020-07/5f06d63b4599c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-07/5f06d63b4599c.jpg,primary,1,family-247677a1e1db,吊灯,XD58529-6+15+10+6简欧风格吊灯/客厅/餐厅/卧室/高层/复式/别墅/锌合金+天然玉石/仿玉石+仿云石封口罩,False,missing_public_authorization_evidence
/upload/goods/2020-07/5f06d9e73b3f5.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-07/5f06d9e73b3f5.jpg,primary,1,family-37514617d37e,吊灯,XD58533-8+4简欧风格吊灯/客厅/餐厅/卧室/高层/复式/别墅/锌合金+天然玉石/仿玉石+仿云石封口罩,False,missing_public_authorization_evidence
/upload/goods/2020-07/5f0850ba75b71.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-07/5f0850ba75b71.jpg,primary,1,family-a377b8fe54c8,壁灯,JH-8-B-9045室内户外门柱过道全铜壁灯,False,missing_public_authorization_evidence
/upload/goods/2020-08/5f33aaa5b5773.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2020-08/5f33aaa5b5773.jpg,primary,2,family-063d0244168c|family-621bb0e61753,集成,JHMB06-300*300 6500K  16W|JHMB06-300*600 6500K   24W,False,missing_public_authorization_evidence
/upload/goods/2021-05/60ac6ca307569.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-05/60ac6ca307569.jpg,primary,1,family-668def5b4464,吊灯,XD58533-8简欧风格吊灯/客厅/餐厅/卧室/高层/复式/别墅/锌合金+天然玉石/仿玉石+仿云石封口罩,False,missing_public_authorization_evidence
/upload/goods/2021-06/60cfe734aaf48.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-06/60cfe734aaf48.jpg,primary,1,family-2e55b4627a3d,智能门锁,JH-G10 se智能门锁,False,missing_public_authorization_evidence
/upload/goods/2021-06/60d2943fdc730.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-06/60d2943fdc730.jpg,primary,3,family-60c5b5a0ae71|family-881585d9a48c|family-bd737860eb7b,模组,JH-008GY-12W 6500K 模组|JH-008GY-18W 6500K 模组|JH-008GY-24W 6500K 模组,False,missing_public_authorization_evidence
/upload/goods/2021-06/60d295a76fc84.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-06/60d295a76fc84.jpg,primary,1,family-d9a430f2bdc8,模组,JH-008GY-2*36W 双色 模组,False,missing_public_authorization_evidence
/upload/goods/2021-07/60e7c7044019c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-07/60e7c7044019c.jpg,primary,1,family-47f8467d879d,台灯,12612拉丝金现代简约礼品台灯,False,missing_public_authorization_evidence
/upload/goods/2021-07/60e7c97009dd5.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-07/60e7c97009dd5.jpg,primary,1,family-92095fde724c,台灯,12612玫瑰金金现代简约礼品台灯,False,missing_public_authorization_evidence
/upload/goods/2021-07/60e7c983adb54.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-07/60e7c983adb54.jpg,primary,1,family-8c41ab7e0a94,台灯,12612砂黑现代简约礼品台灯,False,missing_public_authorization_evidence
/upload/goods/2021-08/610bb9b3d07da.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-08/610bb9b3d07da.jpg,primary,1,family-ea384bf6c039,待复核,JH-V-50209 跨分类系列,False,missing_public_authorization_evidence
/upload/goods/2021-09/61430f0f9f77a.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-09/61430f0f9f77a.jpg,primary,1,family-91b5d42b6810,台灯,JH-T-6L6609-1台灯餐厅书房卧室全铜云石台灯,False,missing_public_authorization_evidence
/upload/goods/2021-12/61ca641f8c3bb.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2021-12/61ca641f8c3bb.png,primary,2,family-05e3ae8cb530|family-2241fc4c6d86,筒射灯,T203-4W 哑白 筒灯|T203A-4W 哑白 双色 筒灯,False,missing_public_authorization_evidence
/upload/goods/2022-05/629178ad2f4e4.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2022-05/629178ad2f4e4.jpg,primary,1,family-0bdca7c5cf2f,磁吸灯,JH-ZN-2.4G-F-ZD12（智能双色）12W+12W  G系列 磁吸导轨灯,False,missing_public_authorization_evidence
/upload/goods/2022-05/62917a934cf95.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2022-05/62917a934cf95.png,primary,1,family-259930bcc84a,磁吸灯,JH-ZN-2.4G-F-ZD18（智能双色）18W+18W  G系列 磁吸导轨灯,False,missing_public_authorization_evidence
/upload/goods/2022-05/62948747a19ea.PNG,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2022-05/62948747a19ea.PNG,primary,1,family-5a7a617f4ec0,磁吸灯,JH-F-100W 20款48v内置电源100W,False,missing_public_authorization_evidence
/upload/goods/2022-05/62949bf081d92.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2022-05/62949bf081d92.jpg,primary,1,family-2d4d9221c3e0,磁吸灯,JH-ZN-2.4G-F-S20（智能双色） G系列 磁吸导轨灯,False,missing_public_authorization_evidence
/upload/goods/2022-06/62bc0edc34096.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2022-06/62bc0edc34096.png,primary,1,family-b31735d3f77d,开关,P9 开关系列,False,missing_public_authorization_evidence
/upload/goods/2023-12/657bf4864cc09.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2023-12/657bf4864cc09.jpg,primary,1,family-073c5f520744,智能晾衣架,JH-L660智能隐藏式晾衣机（典雅灰）,False,missing_public_authorization_evidence
/upload/goods/2024-02/65e035bbf3d68.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-02/65e035bbf3d68.jpg,primary,1,family-6007c6330c54,智能晾衣架,JH-L2000 嵌入隐藏式智能晾衣机（砂纹白）,False,missing_public_authorization_evidence
/upload/goods/2024-04/661ced12d53ee.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-04/661ced12d53ee.jpg,primary,1,family-0478937ccabe,吸顶灯,JH-8L6701-500现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯,False,missing_public_authorization_evidence
/upload/goods/2024-11/6728236beb301.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-11/6728236beb301.png,primary,1,family-91d441f42646,开关,N7仕系列,False,missing_public_authorization_evidence
/upload/goods/2024-11/672977302e6c2.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-11/672977302e6c2.png,primary,1,family-2854de3594bb,开关,P9御系列,False,missing_public_authorization_evidence
/upload/goods/2024-11/6744353866d10.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-11/6744353866d10.png,primary,1,family-c2b715cdac89,室内护眼大路灯,JH-9240-100A6,False,missing_public_authorization_evidence
/upload/goods/2024-11/674596b0186bb.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-11/674596b0186bb.png,primary,1,family-82c3a2f750f6,室内护眼大路灯,JH-9240-100A4 PRO,False,missing_public_authorization_evidence
/upload/goods/2024-12/674e71144a1ee.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-12/674e71144a1ee.png,primary,1,family-ed3766a8fb3d,室内护眼大路灯,JH-9240-150A3,False,missing_public_authorization_evidence
/upload/goods/2024-12/675110dd79ecf.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2024-12/675110dd79ecf.png,primary,1,family-70e95c590dd7,室内护眼大路灯,JH-9240-120A3,False,missing_public_authorization_evidence
/upload/goods/2025-03/67e108ef8bf5e.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-03/67e108ef8bf5e.jpg,primary,1,family-00ad440b82ad,风扇灯,JH-D-6L11005  锦艺 42寸客厅餐厅书房卧室,False,missing_public_authorization_evidence
/upload/goods/2025-03/67e10d22de195.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-03/67e10d22de195.jpg,primary,1,family-1069690ed7d4,风扇灯,JH-D-6L21009  幻影 42寸客厅餐厅书房卧室,False,missing_public_authorization_evidence
/upload/goods/2025-04/67ee29154c8d9.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-04/67ee29154c8d9.jpg,primary,1,family-09c6ca467068,吸顶灯,JH-8L8681-500*500现代简约全光谱客厅餐厅卧室书房铁艺亚克力吸顶灯,False,missing_public_authorization_evidence
/upload/goods/2025-04/67f4f550148fa.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-04/67f4f550148fa.jpg,primary,1,family-3355b8346c45,待复核,暖煦光巢MA12949-2金简约现代台灯,False,missing_public_authorization_evidence
/upload/goods/2025-05/6837f90be511c.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-05/6837f90be511c.png,primary,2,family-0c5c64ffbde7|family-1ce6adb924f9,商用照明,JH-S17612-12W  Φ75 射灯 星光系列|JH-S17618-18W  Φ75 射灯 星光系列,False,missing_public_authorization_evidence
/upload/goods/2025-06/68526742bafad.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-06/68526742bafad.png,primary,1,family-0f67c1cbdb18,户外照明,JH-ZX-04 户外照明系列,False,missing_public_authorization_evidence
/upload/goods/2025-06/6853cb5a60220.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-06/6853cb5a60220.png,primary,1,family-a8351ce02e03,户外照明,JH-CPDZX 户外照明系列,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c23b60a4d0a.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c23b60a4d0a.png,primary,1,family-00141a3f73aa,户外照明,JH-ZTDZX-09 （黑色）尖盖剑花柱头灯,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c39517d8cf0.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c39517d8cf0.png,primary,1,family-2b73ba912284,户外照明,JH-ZTDZX-10 翘脚星云阁柱头灯,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c7c819d5f7c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c7c819d5f7c.jpg,primary,1,family-0df081bdfae8,智能晾衣架,JH-L21 超薄全屏灯智能晾衣机（直流电机-天空银）,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c7cb63e700c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c7cb63e700c.jpg,primary,1,family-50b4b4258de7,智能晾衣架,JH-L60 超薄晾晒王 智能晾衣机（枪灰色）,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c9227cf4138.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c9227cf4138.jpg,primary,1,family-de80a245138e,浴霸,JH-685空调型取暖四合一浴霸,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c92370ee255.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c92370ee255.jpg,primary,1,family-1ab8d0abe8d0,浴霸,JH-686空调型取暖四合一浴霸,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c923f826818.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c923f826818.jpg,primary,1,family-191a63f0f13e,浴霸,JH-677空调型取暖四合一浴霸,False,missing_public_authorization_evidence
/upload/goods/2025-09/68c92517b557c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-09/68c92517b557c.jpg,primary,1,family-007886dd3bb1,浴霸,JH-693 凉霸,False,missing_public_authorization_evidence
/upload/goods/2025-10/68f9dc5706e68.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-10/68f9dc5706e68.jpg,primary,1,family-05aa338dad9e,吸顶灯,JH-8L6829-600*600现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯,False,missing_public_authorization_evidence
/upload/goods/2025-10/68f9e03dbd1a5.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-10/68f9e03dbd1a5.jpg,primary,1,family-05119a0ed4f5,吸顶灯,JH-8L8708-1100*700现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯,False,missing_public_authorization_evidence
/upload/goods/2025-11/6911605c5ea97.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-11/6911605c5ea97.jpg,primary,1,family-0ae564ab2420,吸顶灯,JH-8L9751-500咖现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯,False,missing_public_authorization_evidence
/upload/goods/2025-11/6915a92d022ca.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-11/6915a92d022ca.png,primary,4,family-0c71e863f0a7|family-1a45836a6951|family-3b173614a55a|family-66e803146e83,灯带,JH-H-200W-24V（二代）|JH-H-300W-24V（二代）|JH-H-400W-24V（二代）|JH-H-60W-24V（二代）,False,missing_public_authorization_evidence
/upload/goods/2025-12/69450fb454039.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2025-12/69450fb454039.png,primary,1,family-121126e624cd,筒射灯,JH-T9188E-2.5-8W  亮白  Φ75 筒灯,False,missing_public_authorization_evidence
/upload/goods/2026-03/69a5441f6f8e2.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-03/69a5441f6f8e2.jpg,primary,1,family-09770a6aa8e5,风扇灯,JH-D-6L31063-42寸 变频风扇灯客厅餐厅书房卧室,False,missing_public_authorization_evidence
/upload/goods/2026-03/69a545a1dfed5.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-03/69a545a1dfed5.jpg,primary,1,family-217186202313,风扇灯,JH-D-6L31065-42寸 变频风扇灯客厅餐厅书房卧室,False,missing_public_authorization_evidence
/upload/goods/2026-03/69c24134bd0d5.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-03/69c24134bd0d5.png,primary,1,family-26cb40005942,商用照明,JH-S00110TM-10W  Φ75 射灯 逐光系列,False,missing_public_authorization_evidence
/upload/goods/2026-04/69cdecca00b59.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69cdecca00b59.jpg,primary,1,family-63309f648a35,户外景观,JH-DMD-01 地埋灯,False,missing_public_authorization_evidence
/upload/goods/2026-04/69cdf92639f13.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69cdf92639f13.jpg,primary,1,family-9e78b941514d,户外景观,JH-DMD-02 地埋灯,False,missing_public_authorization_evidence
/upload/goods/2026-04/69ce1178e620d.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69ce1178e620d.png,primary,1,family-f3350f14d9be,户外景观,JH-HLD-01 护栏灯,False,missing_public_authorization_evidence
/upload/goods/2026-04/69d0d2c0caae2.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69d0d2c0caae2.jpg,primary,1,family-0141cae86006,户外景观,JH-ZHLD-02 智慧路灯,False,missing_public_authorization_evidence
/upload/goods/2026-04/69d4cad36c80f.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69d4cad36c80f.jpg,primary,1,family-1719f2e948dc,户外景观,JH-YLD-02 景观中华灯,False,missing_public_authorization_evidence
/upload/goods/2026-04/69e0b841d0e09.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69e0b841d0e09.jpg,primary,1,family-424dd24463d8,待复核,JH-D-6L6649 跨分类系列,False,missing_public_authorization_evidence
/upload/goods/2026-04/69e981cf2f04d.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-04/69e981cf2f04d.jpg,primary,1,family-76a48ec4846a,待复核,VA5-120076 跨分类系列,False,missing_public_authorization_evidence
/upload/goods/2026-05/6a0ff9353e6e9.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-05/6a0ff9353e6e9.jpg,primary,1,family-12530a2dfe1d,风扇灯,JH-D-6L31093Y 风扇灯系列,False,missing_public_authorization_evidence
/upload/goods/2026-06/6a24d05a2d3c0.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-06/6a24d05a2d3c0.png,primary,1,family-dde6afc769f8,开关,N7仕系列,False,missing_public_authorization_evidence
/upload/goods/2026-06/6a277b1254ca4.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-06/6a277b1254ca4.png,primary,1,family-24505804f4d8,商用照明,JH-S288C-8W 预埋款 Φ55 射灯 天罡二号系列,False,missing_public_authorization_evidence
/upload/goods/2026-06/6a2784118113b.png,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/goods/2026-06/6a2784118113b.png,primary,1,family-1213fab175cf,商用照明,JH-S288-18W 预埋款 Φ75 射灯 天罡二号系列,False,missing_public_authorization_evidence
/upload/image/2022-05/629489d5b111e.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d5b111e.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-05/629489d61bd27.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d61bd27.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-05/629489d6cd30c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d6cd30c.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-05/629489d76b65d.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d76b65d.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-05/629489d81722c.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d81722c.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-05/629489d871e1a.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d871e1a.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-05/629489d8b28bf.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-05/629489d8b28bf.jpg,detail,1,family-972959f4c328,筒射灯,JH-ZN-2.4G-F（情景面板） G系列 智能产品,True,missing_public_authorization_evidence
/upload/image/2022-10/635a693ed7162.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a693ed7162.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2022-10/635a693f12fbd.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a693f12fbd.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2022-10/635a693f40e7d.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a693f40e7d.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2022-10/635a693fe6ccd.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a693fe6ccd.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2022-10/635a6940306c2.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a6940306c2.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2022-10/635a69405787e.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a69405787e.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2022-10/635a6940862fd.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2022-10/635a6940862fd.jpg,detail,1,family-5ae1d7b4ce39,台灯,JH-T-035 台灯系列,True,missing_public_authorization_evidence
/upload/image/2023-03/642288f7d1339.jpg,https://bocang.oss-cn-shenzhen.aliyuncs.com/upload/image/2023-03/642288f7d1339.jpg,detail,3,family-5c97ea3f5b5b|family-77b9971e550c|family-7f75dcce796c,吸顶灯,JH-8L6619-1100*720现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯|JH-8L6619-500*500现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯|JH-8L6619-500现代简约客厅餐厅卧室书房铁艺亚克力吸顶灯,True,missing_public_authorization_evidence
